feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,intervention_0,intervention_1,intervention_2,intervention_3,real_pred_inter0,real_pred_inter1,real_pred_inter2,real_pred_inter3,target
-0.3,1.1,-0.0,2.5,1.5,4.4,-1.0,2.4,0.1,2.6,0.4,0.2,2.1,3.7,4.0,6.8,4.7,-0.8,-4.9,-3.9,1.0,0.0,0.0,0.0,0.48448256115480504,0.5,0.5,0.5,0
0.1,-1.6,1.6,-0.3,8.4,14.3,3.1,0.9,2.1,2.1,0.1,0.9,5.3,4.1,8.1,-1.9,-3.7,2.2,1.3,2.8,0.0,1.0,0.0,0.0,0.5618160470693971,0.5357045460271384,0.3144987393999715,0.897135153869005,1
103.4,51.2,6.4,5.9,2.9,1.9,49.0,1.4,18.1,4.0,-1.1,10.1,4.1,10.9,3.2,-1.3,1.9,0.8,3.3,1.8,0.0,0.0,1.0,0.0,0.39485951226578947,0.662067266226355,0.9999359934868799,0.03860669322371204,1
6.8,7.4,0.1,1.5,0.9,-1.0,1.4,5.0,7.0,6.9,5.2,3.1,1.6,3.4,-0.8,0.6,5.2,7.4,-2.0,1.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
4.5,7.0,1.2,1.4,10.8,13.8,1.2,4.5,1.3,11.4,-0.3,3.6,11.3,11.6,-8.4,-6.8,6.4,-8.5,6.5,-7.7,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
50.0,60.0,10.5,4.6,10.0,25.9,7.0,37.9,22.1,31.0,15.5,33.4,26.6,24.9,-8.6,-2.5,-4.2,0.8,4.8,-0.2,0.0,1.0,0.0,0.0,0.47691466578991026,0.053001016165930774,0.8297490340772106,0.9261550722165834,0
36.8,53.7,8.5,3.2,19.0,33.0,11.0,43.9,10.9,24.0,9.5,18.5,42.6,35.1,11.5,4.6,5.8,-8.4,0.9,1.6,0.0,0.0,1.0,0.0,0.4877658079355823,0.5,0.5,0.5,0
5.6,5.5,0.9,0.8,0.7,2.0,-0.7,1.6,5.0,3.9,2.5,3.0,4.7,1.7,3.0,2.3,-4.8,5.7,2.6,-1.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
3.0,2.2,-0.8,0.5,2.1,7.5,0.3,1.0,0.5,2.1,0.3,2.2,1.6,3.9,-3.1,-2.5,-0.6,4.6,1.5,2.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
45.4,57.9,1.9,5.4,17.5,9.0,4.9,27.5,30.1,31.6,16.2,15.2,37.3,26.2,-4.4,-0.7,-4.2,0.7,-3.9,-3.2,0.0,1.0,0.0,0.0,0.4241126008719008,0.049895481137898705,0.3324753098443881,0.9825653335988548,0
23.0,35.8,16.5,12.0,0.1,2.3,11.0,33.9,44.4,21.5,31.8,43.8,4.8,4.3,5.5,-7.8,4.0,3.2,-6.2,-1.3,0.0,0.0,1.0,0.0,0.09092369056068424,0.06579328406785065,0.3130243520426105,0.0984127312182364,0
8.8,10.6,0.0,2.6,3.2,0.5,-0.6,3.7,6.6,7.1,4.2,2.8,5.9,5.5,-6.8,-2.7,4.1,-5.2,-0.6,7.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.7,-0.5,1.2,-0.4,4.3,7.3,1.4,2.8,-1.4,3.4,-0.1,1.3,2.8,5.5,7.4,1.6,6.7,-1.1,-2.1,4.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
0.3,1.4,1.0,-1.3,5.5,-0.2,0.9,0.6,0.9,0.0,0.8,3.0,6.9,4.1,3.6,3.5,-4.4,-8.9,0.3,2.1,0.0,1.0,0.0,0.0,0.22859454340234875,0.5,0.7234004376460449,0.06509013288146027,1
11.2,15.6,11.5,7.0,11.6,17.9,8.9,17.8,11.6,29.6,8.8,25.2,10.2,16.0,1.1,-3.6,3.6,-6.5,3.7,8.6,0.0,0.0,1.0,0.0,0.10487460136692835,0.48394845151602334,0.1382541912061204,0.60785486066637,0
14.6,16.0,-0.4,1.7,1.0,-2.2,0.5,4.8,13.0,7.8,3.0,5.7,4.4,4.5,-4.5,-4.4,3.7,0.2,-1.8,2.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
3.7,4.6,0.1,2.4,4.8,5.4,0.0,1.2,2.9,6.2,0.6,2.5,7.3,5.3,-12.4,-2.5,4.2,3.4,2.8,-5.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
8.6,13.8,7.9,0.3,4.0,26.1,2.7,16.0,0.6,3.4,4.7,12.7,5.2,6.2,3.1,0.4,2.2,3.1,-2.7,3.3,0.0,1.0,0.0,0.0,0.7078255259012676,0.1724397030930594,0.917849941690661,0.8152216178529541,0
25.0,24.3,27.8,9.1,-1.0,20.8,5.2,27.1,33.4,27.5,21.1,76.6,0.4,4.0,0.8,-1.8,-1.6,-2.8,5.0,-4.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
12.8,12.0,-1.0,0.7,2.7,-0.8,-0.1,1.6,12.0,9.9,4.2,4.4,7.4,6.0,-3.1,-5.8,5.7,4.3,-4.5,-6.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.0,0.5,0.5,3.5,7.0,11.5,2.7,2.4,0.3,5.2,-0.2,0.8,5.9,5.8,5.2,-0.1,6.7,1.8,10.2,-3.9,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3240479081501978,0
2.5,2.5,0.8,1.1,2.1,-1.0,-0.3,1.8,1.3,-2.3,1.5,3.6,-0.3,-0.4,-0.1,2.4,0.4,2.4,2.2,5.4,0.0,1.0,0.0,0.0,0.34534862585451714,0.42490380447517023,0.7857406530013991,0.12247886640657828,0
-0.6,4.1,2.4,1.3,-0.5,1.6,-0.2,4.5,-1.9,11.1,0.2,5.3,2.0,0.8,-4.2,-0.3,0.6,-5.1,7.4,2.3,0.0,0.0,1.0,0.0,0.012710199722340651,0.9957577652139559,0.2542977606427115,0.009613419111209538,0
1.7,-0.1,0.8,0.3,-2.3,0.4,2.1,1.1,2.6,-1.1,1.7,0.7,1.5,1.7,-2.3,-0.1,0.6,-1.5,2.3,-0.9,0.0,0.0,0.0,1.0,0.5320434062362621,0.5,0.5,0.5,1
-1.1,2.3,2.8,1.1,8.6,8.4,6.2,8.3,0.5,3.8,0.3,2.9,5.0,5.7,2.8,0.3,-2.5,-2.0,-4.5,-1.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.33822060866089787,0
17.3,22.0,2.5,1.0,1.4,2.0,-0.6,12.0,6.8,-1.4,5.4,7.2,3.0,3.3,2.4,-2.0,8.4,-3.9,-0.6,-1.5,0.0,1.0,0.0,0.0,0.7108426324925192,0.16512921696205526,0.9569203652712673,0.7452897653141384,0
48.8,49.3,20.6,29.3,65.7,58.2,17.9,37.8,40.9,135.8,18.1,60.6,56.7,67.1,-0.1,-2.5,-4.6,3.6,0.4,0.2,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
3.9,1.8,-1.3,0.0,2.2,1.8,-0.3,0.1,2.8,5.4,-0.9,1.6,2.7,1.2,-9.7,-3.4,5.8,5.7,0.6,-1.0,0.0,0.0,0.0,1.0,0.5130781934508357,0.5,0.5,0.5,0
-0.7,-0.2,0.2,1.0,2.0,-0.4,-2.2,-1.1,3.1,0.1,0.8,3.2,-0.0,-0.3,-2.7,9.2,2.8,4.5,1.4,4.1,1.0,0.0,0.0,0.0,0.2892265223463327,0.46430659629093624,0.6078165267726033,0.15359128368927902,0
9.7,13.5,1.5,9.0,15.5,-1.0,5.9,9.0,25.9,27.7,12.3,4.7,15.8,10.2,2.5,1.1,1.7,-2.2,0.0,3.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
-1.3,-0.5,5.1,0.6,15.8,0.9,1.2,1.3,0.8,-0.2,0.5,9.8,18.4,5.7,0.6,0.3,-5.4,-3.6,2.6,0.4,0.0,0.0,1.0,0.0,0.2501026759920032,0.5,0.960264429623986,0.005547991689253733,1
2.2,0.7,1.6,0.2,2.4,1.4,-0.4,1.4,2.3,4.0,0.3,0.9,0.5,1.6,1.8,-1.1,1.1,-0.3,-1.9,-3.8,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
12.8,16.3,5.1,3.4,16.2,12.4,8.0,14.9,6.6,20.6,4.3,7.8,19.9,18.4,4.0,-1.6,4.9,5.1,-2.8,-5.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
1.3,2.7,21.0,6.5,31.6,94.5,27.2,23.1,1.9,23.2,1.1,16.9,17.9,26.9,-2.1,-1.3,-1.2,-6.7,-0.5,3.6,0.0,1.0,0.0,0.0,0.6209048590497765,0.5777195358405123,0.16622740079392967,0.9931872492366879,1
0.8,2.5,16.2,10.9,29.8,40.2,21.9,13.0,-0.0,30.7,1.7,12.4,14.7,16.9,-0.4,5.0,1.4,4.0,-0.4,7.2,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
14.9,17.8,2.2,-0.2,6.6,2.5,2.2,7.1,13.0,16.5,3.4,8.8,10.9,11.1,4.2,-0.2,-4.4,4.7,-2.8,-0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
9.5,10.5,-0.1,-1.2,4.7,7.6,-0.5,5.2,2.9,7.9,0.1,3.3,7.9,8.1,-0.8,0.4,-2.5,-4.1,6.1,2.9,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
-0.1,2.9,7.0,4.5,3.3,13.2,5.8,3.6,4.0,17.4,2.1,17.9,0.7,3.8,0.9,1.1,1.3,4.7,-0.2,-0.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
39.4,59.8,27.5,8.2,4.8,29.4,14.9,61.4,33.0,28.2,30.6,62.0,12.7,15.8,-6.8,6.9,-1.2,3.1,-0.3,-1.9,0.0,0.0,1.0,0.0,0.3210143964806156,0.026481018644366226,0.8164826936704709,0.5335493602179944,1
3.5,3.2,-0.5,-0.4,-0.1,1.4,0.4,0.7,4.9,6.1,2.3,-0.3,4.9,3.0,4.0,2.9,-1.0,-0.2,0.1,-3.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.7,-0.6,-0.6,0.1,2.6,6.8,0.0,0.6,3.7,-0.3,0.9,0.3,1.5,-0.1,1.1,6.0,-1.1,2.7,1.3,-2.9,1.0,0.0,0.0,0.0,0.31736692392330823,0.5,0.48682501356780783,0.2943088663157129,0
16.5,20.8,9.2,13.0,17.8,16.8,8.6,16.5,25.2,51.2,11.8,32.8,11.5,19.8,0.4,5.4,-2.4,-3.9,9.2,-0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
2.5,2.5,6.8,1.3,11.2,37.7,4.5,5.8,0.6,14.7,-0.3,10.7,6.9,9.2,-5.2,0.7,1.9,0.3,-1.0,4.2,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
19.1,19.2,1.9,4.1,8.6,3.1,0.2,8.1,17.7,23.3,6.4,11.9,12.0,12.0,-1.9,-3.0,-4.1,5.0,-5.5,-1.7,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.6,0.6,0.8,-0.2,2.8,3.0,1.0,0.1,0.0,1.1,0.5,-0.1,1.4,1.9,0.5,-7.2,-1.7,3.2,1.7,-8.4,1.0,0.0,0.0,0.0,0.3646492873863749,0.5,0.5270130485888886,0.25199741859345604,0
1.5,1.5,2.8,0.9,5.4,10.2,4.7,0.6,4.2,1.6,0.2,-0.4,2.1,1.6,-3.7,3.7,-3.7,3.1,4.1,0.4,0.0,1.0,0.0,0.0,0.5570894825900964,0.6828624392226028,0.24921958354289303,0.7548653782551091,1
4.0,10.7,2.3,10.1,8.1,-0.1,6.7,7.1,22.1,23.7,12.7,9.1,8.2,4.7,9.1,-1.1,-0.5,-4.6,-4.1,6.4,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
6.5,4.7,0.5,0.9,4.5,1.1,-0.1,1.6,3.8,6.4,0.6,1.8,3.7,4.4,-0.9,3.4,4.4,1.5,1.3,-0.7,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
3.7,6.7,4.3,1.6,11.6,23.8,5.7,9.6,-0.6,12.8,2.0,5.1,10.5,11.5,-1.5,-4.3,-3.6,-1.8,1.2,6.9,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
2.0,0.3,5.7,3.6,14.0,13.0,12.1,8.1,1.5,10.0,-0.4,4.8,5.3,8.5,3.2,2.1,-13.5,-0.4,-1.7,-2.7,0.0,1.0,0.0,0.0,0.4433005013422585,0.4316523083668288,0.03925786034411653,0.8568559060194149,0
39.6,52.5,9.2,14.0,31.9,19.3,13.1,36.9,37.9,65.6,22.7,33.0,42.8,39.6,-0.3,-2.3,2.9,-1.4,3.5,0.6,0.0,0.0,1.0,0.0,0.1050099414082284,0.1559789423105277,0.032394944862733,0.9659650708027854,0
2.1,3.9,0.3,0.4,2.0,0.8,2.0,1.6,3.7,6.8,1.1,2.4,2.9,2.0,-1.0,-4.3,-1.0,0.5,-1.4,2.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.2,3.4,0.6,0.0,3.7,0.8,1.4,1.4,-0.3,2.1,1.0,0.0,4.9,4.3,3.1,-2.7,-2.9,-0.7,2.8,-0.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.44226134397919664,0
84.1,99.5,9.2,18.8,29.4,7.6,8.3,41.7,90.7,91.0,37.4,50.1,48.7,43.8,-1.7,-1.8,4.7,-4.4,0.1,-1.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
3.1,1.3,1.5,-2.3,0.2,0.2,0.9,-0.1,0.8,1.6,0.7,0.4,1.8,0.8,-1.2,-0.3,0.1,2.6,-1.0,3.7,0.0,0.0,1.0,0.0,0.5362550048958024,0.35715132019665,0.7453186308783393,0.5561122412971334,1
8.0,10.4,0.5,1.5,1.5,-0.0,-0.5,0.8,8.9,7.1,0.5,1.8,4.8,4.9,-6.0,4.6,4.3,3.0,-1.7,4.3,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.6,3.8,1.3,2.7,7.5,7.5,2.2,4.2,1.1,6.5,1.4,2.1,6.6,6.1,9.6,-0.9,0.6,4.5,5.2,-6.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4442384241293005,0
1.2,1.5,-0.9,1.1,1.3,1.6,0.7,-0.5,2.2,-0.0,2.8,2.2,1.7,-0.6,9.6,3.1,-11.1,8.0,-2.5,-0.4,0.0,1.0,0.0,0.0,0.5,0.7146745644306343,0.5,0.6676360332357981,1
17.7,12.0,2.9,1.5,13.7,33.0,-0.4,6.4,0.6,24.8,0.8,10.2,18.2,21.8,-4.9,-1.8,-2.9,-1.1,1.9,-13.3,0.0,0.0,1.0,0.0,0.2632757746151639,0.7983245795944542,0.716666699012862,0.880259882912995,1
2.4,4.6,-0.2,1.5,2.8,0.5,0.9,-0.2,3.0,4.1,0.7,0.5,1.7,1.9,0.1,-7.2,-0.9,0.6,-6.8,0.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
8.0,8.6,2.7,1.8,10.0,13.3,2.0,5.3,2.5,12.9,1.7,4.7,9.7,11.3,1.6,-5.9,2.3,-2.7,-3.1,-2.8,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
12.4,14.4,-0.3,0.1,1.9,0.6,0.2,1.9,7.3,1.7,3.2,4.2,-0.4,0.6,2.2,2.0,7.4,4.9,1.7,-1.8,0.0,1.0,0.0,0.0,0.5,0.7526103119773845,0.5,0.5,1
57.3,45.7,5.6,-0.8,20.7,4.8,5.2,0.7,10.5,23.6,-0.8,-0.3,56.7,38.8,3.7,-0.8,6.2,-2.4,-2.4,5.1,0.0,0.0,1.0,0.0,0.3243748552622806,0.5,0.5,0.5,0
4.8,3.2,0.9,-1.7,-1.7,-0.5,0.3,-0.8,1.2,2.9,-0.5,0.1,2.7,1.6,-2.4,3.8,0.0,-4.5,-1.2,-3.5,0.0,0.0,0.0,1.0,0.5259954664922567,0.5,0.5,0.5,0
2.4,0.8,0.6,-0.2,2.8,7.2,-0.2,0.9,1.3,3.3,0.8,-0.4,3.5,4.4,4.5,-6.0,8.8,-0.2,-1.1,-2.1,1.0,0.0,0.0,0.0,0.45454525684171115,0.5,0.5,0.5,0
11.5,18.5,20.6,16.1,26.8,34.1,28.1,34.6,16.5,54.1,16.5,38.0,20.1,24.7,-3.6,3.3,-1.9,1.9,4.0,2.9,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
20.4,62.7,69.1,50.9,51.3,44.7,98.0,127.5,63.5,93.8,70.9,98.6,39.3,35.3,-5.7,-5.5,0.3,-2.2,0.6,0.4,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
2.6,3.5,0.8,-1.4,-1.2,1.3,0.6,-0.1,4.8,1.4,1.2,0.5,3.0,1.5,4.2,-4.1,-3.8,-4.5,1.5,6.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
6.8,7.0,8.0,4.0,17.2,22.9,10.9,14.6,1.8,23.3,3.2,12.3,14.9,16.3,0.3,-6.0,-2.1,-1.0,0.7,7.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
36.2,30.9,2.7,5.4,12.7,16.1,1.9,9.7,23.4,40.2,5.0,23.0,16.0,22.3,-1.7,-1.1,-4.2,-2.3,1.6,-0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
141.4,95.4,2.4,6.4,14.0,-0.1,11.5,1.8,109.8,100.6,14.8,30.0,35.9,41.5,1.3,1.7,0.1,-6.5,3.0,3.5,0.0,0.0,1.0,0.0,0.002603171782470688,0.9429851122544877,0.51201739721925,0.0763100613442858,1
7.3,8.8,0.2,1.2,4.0,1.7,1.6,2.7,7.3,10.3,2.5,2.7,6.2,6.2,-7.5,7.4,4.9,3.7,-6.8,-0.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.5,3.7,5.5,4.4,11.1,15.4,6.8,9.2,1.0,13.4,2.6,6.1,8.9,9.2,2.4,3.6,0.2,3.2,3.8,0.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
-1.0,-1.5,1.8,6.9,1.8,6.0,7.5,1.5,10.2,2.4,8.2,-0.2,0.2,-1.4,-3.2,-2.5,0.2,-0.3,-2.6,-0.3,0.0,1.0,0.0,0.0,0.5,0.5,0.8170979513013766,0.6065613238679662,1
16.8,19.5,11.0,5.4,14.3,32.0,8.1,21.6,4.9,21.2,6.0,18.5,15.8,17.7,3.8,2.3,10.2,-6.8,-10.2,0.1,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
7.5,7.8,1.4,3.9,3.3,2.1,2.0,2.6,4.1,7.5,1.7,2.5,4.1,5.4,5.6,-6.2,4.5,-0.2,-4.2,-0.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.3,1.7,2.5,1.3,2.7,4.5,1.8,2.2,-1.4,3.2,-1.1,0.8,5.5,4.2,-1.9,0.7,5.2,-0.2,-1.1,-3.9,1.0,0.0,0.0,0.0,0.46249616414134065,0.5,0.5,0.2931040393027483,0
10.0,9.6,0.5,0.8,2.1,1.7,3.8,-0.7,4.3,-0.2,0.4,-1.4,0.7,-2.3,-6.0,-3.6,8.9,1.9,-1.1,-4.6,0.0,1.0,0.0,0.0,0.2099914081494076,0.8819613721627914,0.26489742544444134,0.5,1
45.3,46.6,5.7,0.6,1.7,2.8,-0.6,17.5,33.3,8.7,16.2,28.3,2.4,6.8,0.9,4.0,6.1,4.0,-0.2,-1.6,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
8.2,9.4,-1.3,0.4,3.2,1.5,-0.2,3.2,5.6,8.1,2.0,1.4,3.5,5.6,2.4,0.7,2.0,-1.0,-4.1,7.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.6,4.3,4.0,2.0,13.3,16.6,5.1,7.2,-0.9,9.6,-0.4,2.6,11.7,10.7,-3.7,-3.9,6.3,-0.3,-2.3,1.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.42406172437045786,0
3.6,4.7,6.1,0.3,0.6,5.8,-0.1,6.3,3.6,4.5,4.2,9.5,-2.3,3.4,-4.3,-0.9,1.8,3.7,1.2,-3.7,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
30.6,24.3,3.4,-0.1,0.4,15.8,-1.3,6.4,5.8,6.8,1.7,16.0,4.0,6.5,-2.8,-0.3,-1.5,-1.0,2.9,-0.5,0.0,0.0,1.0,0.0,0.5351318771402811,0.3311202558081239,0.9905982931887721,0.4778971660039851,1
0.5,1.4,1.9,-0.8,3.7,0.3,0.7,0.9,4.4,4.9,0.9,1.0,1.8,2.7,-2.0,3.9,4.1,4.5,-4.9,4.6,0.0,0.0,0.0,1.0,0.508125297302062,0.5,0.5,0.5,0
2.7,3.5,1.8,-0.9,4.6,8.8,1.4,2.0,1.6,4.2,-0.9,0.8,4.2,4.7,-2.1,-2.3,-0.3,5.6,-1.4,2.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
25.5,35.1,1.2,2.3,1.0,0.8,1.8,15.7,23.5,7.1,13.5,10.1,10.5,6.0,-0.1,-3.4,2.5,9.2,-2.5,8.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
1.1,-0.3,2.5,-0.8,0.6,5.5,4.9,4.2,2.8,-0.9,-0.6,0.9,-0.1,-0.1,-2.2,3.6,1.5,-2.1,1.0,-4.3,0.0,0.0,1.0,0.0,0.6773693484947888,0.4455576820133911,0.5,0.6302324972290645,1
12.3,15.7,0.2,5.0,6.3,0.7,1.3,5.2,11.3,16.1,3.5,7.3,10.0,8.5,-6.2,-0.8,-10.7,3.0,1.2,0.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.4,-1.6,0.5,0.0,4.1,4.3,1.0,0.5,-1.2,2.1,0.9,-0.4,4.1,5.3,5.3,3.5,1.8,-3.1,3.0,4.0,1.0,0.0,0.0,0.0,0.4756302275170917,0.5,0.5,0.33966204838195285,0
23.4,30.9,8.9,15.7,23.3,6.5,9.5,19.4,36.8,54.8,16.1,25.5,22.9,23.5,-2.9,-0.9,-4.2,3.2,-0.6,-4.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
21.2,11.4,1.6,-0.4,7.7,16.5,4.1,0.7,0.1,8.9,-0.8,-0.5,17.3,15.5,-0.0,2.5,-3.8,-12.6,1.9,2.0,0.0,0.0,1.0,0.0,0.5,0.6907450759065414,0.9507359282752941,0.9723118253535598,1
-0.1,0.6,1.2,1.5,2.5,-0.6,2.4,1.4,2.6,5.2,2.3,0.1,-1.0,1.1,1.4,1.6,1.5,-0.8,-3.2,2.8,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.0,-2.3,0.7,1.5,4.4,7.4,3.1,0.2,-0.1,2.2,-1.1,0.7,2.8,4.7,0.0,-7.7,3.0,0.4,-0.5,-7.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.44441533743629447,0
5.4,2.7,-0.5,0.8,2.5,0.8,3.5,-0.1,1.3,1.6,1.2,2.5,0.6,-0.0,-0.6,6.6,4.3,-4.0,5.3,-4.2,0.0,1.0,0.0,0.0,0.5842572279911397,0.5,0.9484129334287801,0.20247715959391643,0
13.3,20.5,7.6,12.4,21.4,7.4,10.5,15.4,20.3,36.6,9.5,16.0,19.8,16.0,2.2,3.6,-2.3,5.2,-3.4,-2.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
11.2,12.9,1.3,1.8,4.3,2.6,1.6,5.2,7.2,9.3,3.5,3.3,9.0,7.3,-1.2,-6.2,6.8,3.1,0.9,-0.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
3.2,4.0,0.7,1.2,5.0,8.6,0.3,4.4,0.5,4.3,-1.1,3.3,4.6,7.5,-0.4,4.0,1.7,1.8,2.7,3.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
16.9,13.8,0.4,1.7,-0.7,1.5,2.1,1.8,18.1,8.0,5.2,13.1,-0.0,-0.5,-1.1,1.7,-0.1,-7.3,8.2,4.2,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
-0.3,-0.1,-1.6,9.3,27.2,-1.5,7.3,0.4,2.7,23.5,1.8,-1.5,18.4,11.4,5.5,-5.4,2.7,-3.0,3.4,1.2,0.0,0.0,1.0,0.0,0.12792293510757244,0.7509390920172111,0.004013778071424229,0.8173283095816842,0
2.3,2.7,0.1,-1.2,2.5,0.4,0.2,1.3,4.8,2.4,1.3,-0.6,3.1,3.8,4.3,1.2,4.1,-0.9,-0.6,2.8,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.3,-0.4,-0.3,0.4,1.6,8.1,-1.0,0.2,3.3,0.9,0.1,-1.4,0.3,2.6,7.7,-4.2,2.4,-2.1,5.3,-2.4,1.0,0.0,0.0,0.0,0.4168307864243785,0.5,0.5,0.4866670020586801,0
20.1,26.1,6.2,7.2,12.4,11.0,8.6,16.4,16.4,26.7,9.3,17.5,16.8,17.4,-1.8,-2.7,4.3,-4.4,-3.5,3.2,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
-1.1,0.5,4.2,2.4,0.9,0.3,3.8,0.1,0.8,3.6,2.3,6.4,0.5,0.5,6.5,3.5,-0.8,0.8,3.1,1.7,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.688786460135024,1
3.9,2.5,-0.4,-1.0,1.4,0.5,-0.8,1.6,5.6,-0.3,0.2,1.9,0.6,0.7,-3.6,-4.1,8.0,-2.5,-0.8,-0.0,0.0,0.0,0.0,1.0,0.5199881558064297,0.5,0.5,0.5,1
1.7,1.1,1.9,-0.4,4.3,9.6,-0.1,1.7,0.8,5.2,-1.5,4.0,3.7,6.2,0.6,-0.5,-2.6,-7.4,-1.4,8.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
24.4,26.2,3.5,4.7,4.6,3.7,-0.4,8.3,24.2,18.4,9.8,16.7,8.5,8.3,0.6,-0.4,2.6,-3.8,2.8,0.4,0.0,1.0,0.0,0.0,0.12941475064783445,0.30518412668832656,0.44847668138791924,0.37983037289349203,0
7.0,8.7,3.2,3.0,2.1,-0.4,0.5,5.1,17.1,5.0,9.3,14.2,0.4,1.3,0.9,7.5,-3.8,-5.3,0.4,-3.1,0.0,0.0,1.0,0.0,0.12909926218646614,0.294932438895732,0.7071486152833272,0.01984359299211019,1
2.3,3.9,0.8,-0.7,1.8,-1.3,-0.5,-0.6,2.1,0.8,0.8,-1.4,1.5,1.5,-0.4,1.4,1.3,-0.6,-0.2,-2.3,0.0,0.0,0.0,1.0,0.5624013595644122,0.5,0.5,0.5,0
4.2,1.7,4.4,2.2,6.8,17.9,6.1,5.8,-0.7,7.3,-0.5,4.0,6.8,7.8,-3.7,1.7,1.4,-1.0,-10.4,-5.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
3.5,9.4,9.2,5.1,1.4,2.7,4.5,8.8,12.4,13.3,9.5,17.8,1.3,2.6,4.1,-0.2,2.9,-9.9,-5.6,2.4,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
